704,磽瘠,こうせき,瘠せる,や,◆４,"┌石が多くて地味のよくないこと。〈大辞林〉
┌石が多く、やせた土地。〈漢字源〉
┌やせた土地。≒磽薄〈漢辞海〉"
705,怪祟,かいすい,祟り,たた,◆４,"┌怪しきもののたたり。〈字源〉
┌たたり。〈字通〉"
706,紛糅,ふんじゅう,糅じる,ま,◆４,"┌ごたごたと入りまじる。≒錯糅
┌数が多く、乱雑なさま。〈漢辞海〉
┌入り乱れ、もつれあうこと。≒紛揉〈漢字源〉"
707,索綯,さくとう,綯う,な,◆４,"┌縄を綯(ﾅ)う。〈字源〉
┌縄をなうこと。また、つな。〈新大字典〉"
708,縺縷,れんる,縺れる,もつ,◆４,もつれた糸筋。〈新大字典〉
709,繙繹,はんえき,繙く,ひもと,◆４,"┌書を開きて義理をきわめる。〈字源〉
┌書物を読み、その内容をたどって理解する。〈漢字源〉
┌書物をひもといて、その意味･内容を究めること。〈新大字典〉"
710,肥胖,ひはん,胖か,ゆた,◆４,"┌肥え太っていること。〈新大字典〉
┌肥え太っていること。また、そのさま。〈大辞泉〉
┌太っていること。また、そのさま。肥満。〈漢字ペディア〉
◇漢字ペディア大見出し"
711,脩篁,しゅうこう,脩い,なが,◆４,"┌長い竹。〈新大字典〉
┌長い竹。≒脩竹〈字通〉"
712,舫船,ほうせん,舫う,もや,◆４,"┌もやい舟。〈字通〉
┌もやいぶね。また、二つの舟を並べること。舫艇。〈新大字典〉"
713,褪色,"たいしょく
とんしょく",褪せる,あ,◆４,"≒退色〈漢字ペディア〉
◇漢字ペディア大見出し"
714,訖今,"きっきん
きつきん",訖る,いた,◆４,"┌今にいたる。〈字通〉
┌今に至ること。〈新大字典〉"
715,終訖,しゅうきつ,訖わる,お,◆４,つきる。終わる。〈漢辞海〉
716,誑惑,きょうわく,誑く,あざむ,◆４,"人を欺いてまどわすこと。うそを言ってまどわすこと。〈漢字ペディア〉
◇漢字ペディア大見出し"
717,嘲誚,ちょうしょう,誚る,"そし
しか",◆４,"┌そしり笑う。あざけり笑って、ののしる。≒嘲詬、嘲難〈漢辞海〉
┌皮肉を言って人を非難する。≒嘲詬、嘲難〈漢字源〉
┌あざけりそしる。〈字源〉"
718,誕謾,たんまん,謾く,あざむ,◆４,"┌1.だます。
├2.おごりたかぶるさま。
└3.でたらめなさま。〈漢辞海〉
┌みだりに大言して実なし。≒誕妄、放誕〈字源〉
┌1.でたらめで大袈裟なことをいう。
├2.大袈裟におごりたかぶる。
└3.おおまかで、だらしがない。〈漢字源〉
◇漢字ペディア下付き"
719,啜賺,せったん,賺す,"だま
すか",◆４,"┌巧みにことばをつづる。内容のともなわないことばでだます。〈漢字源〉
┌すかす。〈字通〉
┌ことば巧みにだます。≒啜洪〈漢辞海〉"
720,齎糧,せいりょう,齎す,もたら,◆４,"┌1.旅に食糧を持っていく。また、その携行食。
└2.食糧を持って行って与える。〈漢字源〉
┌1.旅に食糧を持っていく。また、携行食。
└2.食糧を持って行って与える。〈漢辞海〉
┌かてをもちゆく。〈字源〉
┌糧を持って行く。旅に食料を持参すること。〈新大字典〉"
721,僭踰,せんゆ,踰える,こ,◆４,"┌身分を越えた振る舞いをすること。〈大辞林〉
┌身のほどを越えた振る舞いをすること。僭越(ｾﾝｴﾂ)。〈大辞泉〉
┌分限を越えた振る舞いをすること。僭越。〈日本国語大辞典〉"
722,躱閃,たせん,躱す,かわ,◆４,"┌1.からだをかわして避ける。
└2.責任を避けて逃げる。〈新漢和大字典〉
┌逃げる。〈字通〉
┌逃げ隠れる。〈漢辞海〉
┌からだをひらりとかわしてにげる。〈字源〉"
723,逋税,ほぜい,逋れる,のが,◆４,"税からのがれること。また、滞納している税。≒脱税〈漢字ペディア〉
◇漢字ペディア大見出し"
724,詩鈔,ししょう,鈔す,うつ,◆４,"┌抜粋して編んだ詩集。≒抄詩〈漢辞海〉
┌詩のぬきがき。≒抄詩〈字源〉
┌詩を抜き書きしたもの。≒抄詩〈新大字典〉"
725,闌夜,らんや,闌ける,た,◆４,"┌よふけ。深夜。〈漢字源〉
┌よふけ。夜更。深更。〈新大字典〉"
726,闔闢,こうへき,闢く,ひら,◆４,"┌とじることと、開くこと。開閉。〈漢字源〉
┌開閉する。〈字通〉
┌とじると、ひらくと。≒開閉〈字源〉
┌1.開閉する。
└2.文体の抑揚。〈漢辞海〉"
727,雍容,ようよう,雍らぐ,やわ,◆４,"┌落ち着いて穏やかなさま。〈漢辞海〉
┌ゆったりと落ち着いているさま。≒従容〈漢字源〉
┌やわらげるさま。〈字源〉"
728,餉餽,しょうき,餽る,おく,◆４,"┌1.食糧。
└2.食糧をおくり届ける。〈漢辞海〉
┌≒餉饋
├1.食糧をおくり届けること。
└2.軍隊の食糧。兵糧。また、食糧。〈漢字源〉
┌食糧を輸送する。〈字通〉"
729,急駛,きゅうし,駛せる,は,◆４,"┌はやく進むこと。〈大辞林〉
┌はやく走ること。疾走。〈日本国語大辞典〉
◇漢字ペディア下付き"
730,騫汚,けんお,騫ける,か,◆４,"┌面目をつぶす。〈漢辞海〉
┌かけてけがれる。損辱の義。〈字源〉
┌損辱をうける。〈字通〉
◇漢字ペディア小見出し"
731,驩洽,かんこう,驩ぶ,よろこ,◆４,"┌よろこびうちとける。≒歓洽〈新漢和大字典〉
┌よろこびとけあう。〈字通〉
┌よろこびやわらぐ。〈字源〉
┌よろこび和らぐこと。〈新大字典〉"
732,夢魘,むえん,魘される,うな,◆４,"┌夢でうなされる。〈字通〉
┌恐ろしい夢を見てうなされること。悪夢におそわれること。〈日本国語大辞典〉
┌悪夢にうなされる。≒夢厭〈漢辞海〉
◇漢字ペディア下付き"
733,噦噫,えつあい,噦り,"しゃっく
しゃく",◆４,しゃっくり。おくび。〈字通〉
734,誣衊,ふべつ,衊す,けが,◆４,いつわりしいて人の名節をけがす。〈字源〉
735,于役,うえき,于く,ゆ,◆５,"君命によって、使者として他国に行ったり、国境の警備などに行ったりすること。〈漢字ペディア〉
◇漢字ペディア大見出し"
736,于帰,うき,于に,ここ,◆５,"女子が嫁に行くこと。〈新大字典〉
◇漢字ペディア小見出し"
737,間歇,かんけつ,歇む,"や
やす",◆５,"≒間欠〈漢字ペディア〉
◇漢字ペディア大見出し"
738,晦暝,かいめい,暝い,くら,◆５,"くらいこと。まっくらになること。くらやみ。≒晦冥〈漢字ペディア〉
◇漢字ペディア大見出し"
739,椄木,せつぼく,椄ぐ,つ,◆５,木をつぐこと。つぎき。〈新大字典〉
740,樛木,きゅうぼく,樛がる,ま,◆５,"枝が曲がりくねってもつれている木。〈漢字源〉
◇漢字ペディア小見出し"
741,痿痹,いひ,痹れる,しび,◆５,"┌1.手足などがしびれる病気。
└2.転じて、政治がゆるんでしっかりしていないことのたとえ。〈漢字源〉
┌しびれる病。〈字通〉
◇漢字ペディア小見出し"
742,慠邁,ごうまい,慠る,おご,◆５,"┌ほこりおごること。〈新大字典〉
┌おごりたかぶる。〈字通〉
◇漢字ペディア小見出し"
743,禎祺,ていき,祺い,さいわ,◆５,"┌吉祥。〈字通〉
┌さいわい。吉祥。〈新大字典〉
┌さいわい。幸福。吉祥。〈漢辞海〉"
744,蹻足,きょうそく,蹻げる,あ,◆５,"┌かかとをあげてつまさきだつ。足をのばして背を高くみせる。つまさきだった足。〈漢字源〉
┌足をあげること。また、その足。〈新大字典〉"
745,曬書,さいしょ,曬す,さら,◆５,"書物を日にさらして虫干しをする。≒晒書、曝書〈漢字ペディア〉
◇漢字ペディア大見出し"
746,纘緒,さんしょ,纘ぐ,つ,◆５,"┌事業をうけつぐ。〈字源〉
┌前人の事業を受けつぐ。〈新漢和大字典〉
◇漢字ペディア小見出し"
747,价人,かいじん,价い,よ,◆５,"┌徳のあるすぐれた人。〈漢字源〉
┌徳のある善人。〈漢辞海〉
◇漢字ペディア小見出し"
748,侏儒,しゅじゅ,侏い,みじか,◆５,"1.身長がきわめて低い人。
2.見識のない人をあざける語。
3.役者。〈漢字ペディア〉
◇漢字ペディア大見出し"
749,侑觴,ゆうしょう,侑める,すす,◆５,"┌酒をすすめる。≒侑飲、侑酒〈漢辞海〉
┌酒を勧める。≒侑酒〈字源〉"
750,伶俐,れいり,俐しい,さか,◆５,"頭のはたらきがすぐれていて、賢いこと。利口なこと。≒怜悧、聡明〈漢字ペディア〉
◇漢字ペディア大見出し"
751,倨気,きょき,倨る,おご,◆５,"┌おごりたかぶった気持ち。〈漢辞海〉
┌おごり高ぶる気分。〈漢字源〉
◇漢字ペディア小見出し"
752,倔彊,くっきょう,倔い,つよ,◆５,"┌強情で屈しないさま。≒倔強〈漢辞海〉
┌≒屈強、倔強
├1.強情で人のいうとおりにならない。
└2.腕力や体力が強いこと。〈漢字源〉"
753,晞土,きど,晞く,かわ,◆５,かわいた土。〈字通〉
754,俶辰,しゅくしん,俶い,よ,◆５,≒吉日〈漢辞海〉
755,倡道,しょうどう,倡える,とな,◆５,"┌真っ先に言い出す。唱首。唱導。≒倡導〈漢辞海〉
┌≒唱道
├1.先にたってとなえる。
└2.先にたって他を導く。≒唱導〈漢字源〉
◇漢字ペディア小見出し"
756,面晤,めんご,晤う,あ,◆５,"面会すること。また、面会して話すこと。〈漢字ペディア〉
◇漢字ペディア大見出し"
757,僂傴,"ろうう
るう",傴む,かが,◆５,"┌1.体を前にかがめ、背を丸くする。
└2.背が曲がって小さい人。〈漢字源〉
┌1.背を曲げること。せぐくまること。
└2.背筋が前方に湾曲していること。また、その人。傴僂。〈新大字典〉"
758,僮昏,どうこん,僮か,おろ,◆５,"┌無知で理に暗いもの。おろかもの。〈新大字典〉
┌おろか。〈字通〉"
759,儼乎,げんこ,儼か,おごそ,◆５,"おごそかなさま。威厳があり、りっぱなさま。〈漢字ペディア〉
◇漢字ペディア大見出し"
760,儼存,"げんそん
げんぞん",儼しい,いかめ,◆５,"はっきりと確かにあること。≒厳存〈漢字ペディア〉
◇漢字ペディア大見出し"
761,儻若,とうじゃく,儻し,も,◆５,"┌もし。あるいは。もしくは。〈漢字源〉
┌もしも。ひょっとして。〈新大字典〉"
762,冏冏,けいけい,冏らか,あき,◆５,"┌光り輝くさま。≒炯炯〈漢字源〉
┌光り輝くさま。〈漢辞海〉
◇漢字ペディア小見出し"
763,冱寒,ごかん,冱る,こお,◆５,"こおりつくほどの厳しい寒さ。極寒。〈漢字ペディア〉
◇漢字ペディア大見出し"
764,冱凅,ごこ,凅る,こお,◆５,"┌こおりつく。〈漢字源〉
┌氷る。〈字通〉"
765,刋改,せんかい,刋る,けず,◆５,板木を削り改める。〈字源〉
766,自剄,じけい,剄る,くびき,◆５,"自分で自分の首を切って死ぬこと。≒自刎〈漢字ペディア〉
◇漢字ペディア大見出し"
767,相剋,そうこく,剋つ,か,◆５,"≒相克
1.対立･矛盾するものが互いに争うこと。
2.五行説で、木は土に、土は水に、水は火に、火は金に、金は木に勝つこと。⇔相生〈漢字ペディア〉
◇漢字ペディア大見出し"
768,剋意,こくい,剋しい,きび,◆５,"┌心をこめること。苦心すること。専心。刻意。〈新大字典〉
┌一生懸命、心から努める。〈漢辞海〉
┌心を苦しめる。≒刻意〈字源〉
◇漢字ペディア小見出し"
769,剞刻,きこく,剞む,きざ,◆５,"┌彫刻に用いる刃物。彫刻刀。〈新大字典〉
┌ほる。〈字通〉
◇漢字ペディア小見出し"
770,匐枝,ふくし,匐う,は,◆５,"地上または地中を、水平にはう枝。匍匐茎(ホフクケイ)。〈漢字ペディア〉
◇漢字ペディア大見出し"
771,匍伏,ほふく,匍う,"は
はらば",◆５,"≒匍匐
1.はらばうこと。這って進むこと。
2.力を尽くして奔りまわること。〈新大字典〉"
772,敦厖,とんぼう,厖い,あつ,◆５,"┌真心がこもっていること。〈漢字源〉
┌ねんごろで人情にあついこと。民風のあついこと。また、人民の生活が豊かなこと。〈新大字典〉"
773,厖然,ぼうぜん,厖きい,おお,◆５,"┌豊かで大きいさま。むっくりと大きいさま。≒尨然〈漢字ペディア〉
┌たいへん大きいさま。≒尨然〈大辞泉〉
◇漢字ペディア大見出し"
774,愚叟,ぐそう,叟り,としよ,◆５,"┌1.おろかな老人。
└2.老人が自分を謙遜して言う言葉。
┌1.『列子』の寓話の主人公。≒愚公
└2.老人が自分を謙遜した言葉。〈漢辞海〉"
775,昭晢,"しょうせつ
しょうせい",晢らか,あき,◆５,"┌鮮明なさま。〈字通〉
┌1.明るいさま。輝くさま。
└2.はっきりと明らかなさま。〈漢辞海〉
◇漢字ペディア下付き"
776,嗟吁,"さう
さく",吁く,なげ,◆５,"┌悲しみのあまり「ああ」となげく。〈漢辞海〉
┌なげく声。また、なげくこと。咨嗟。〈新大字典〉"
777,偶咏,ぐうえい,咏う,うた,◆５,"┌思い掛けなく興がわいて詠んだ詩歌。偶作。≒偶詠、偶吟〈漢辞海〉
┌ふと詠んだ詩や歌。偶吟。≒偶詠〈新大字典〉"
778,咸綏,かんすい,咸く,ことごと,◆５,"┌ことごとくやすらか。〈字源〉
┌ことごとく安らかなこと。〈新大字典〉"
779,長哦,ちょうが,哦う,うた,◆５,"┌音調を長くうたうこと。〈新大字典〉
┌声をながくしてうたう。≒長吟〈字源〉"
780,啼妝,ていしょう,啼く,な,◆５,眼の下の部分だけおしろいを薄くし、泣いて憂えているように見せる化粧法。≒啼粧〈漢辞海〉
781,噤閉,きんぺい,噤む,つぐ,◆５,"┌口を閉じる。〈漢字源〉
┌口をつぐんで黙すること。〈新大字典〉
◇漢字ペディア小見出し"
782,嚥下,"えんか
えんげ",嚥む,の,◆５,"のみこむこと。≒咽下〈漢字ペディア〉
◇漢字ペディア大見出し"
783,嚶嚶,おうおう,嚶く,な,◆５,"1.鳥が互いに鳴き合うさま。
2.友人どうしが声を出してはげまし合うこと。〈漢字ペディア〉
◇漢字ペディア大見出し"
784,壙僚,こうりょう,壙しい,むな,◆５,官位の無いこと。〈新大字典〉
785,夬夬,かいかい,夬める,き,◆５,"┌思い切りのよい。また、はなれるさま。〈字通〉
┌思い切りのよいさま。決断して疑いをもたないさま。〈新大字典〉
◇漢字ペディア小見出し"
786,夸耀,"こよう
かよう",夸る,"ほこ
おご",◆５,"┌ほこりかがやかす。ほこって見せびらかすこと。〈漢字源〉
┌名誉、美しさなどをさかんに誇ること。自慢して見せびらかすこと。〈日本国語大辞典〉
┌ひけらかす。誇耀。〈漢辞海〉
┌ほこりかがやかす。〈新大字典〉"
787,輪奐,りんかん,奐らか,あき,◆５,"宮殿などの建物が、壮大で美しいさま。〈漢字ペディア〉
◇漢字ペディア大見出し"
788,奚自,けいじ,奚ぞ,なん,◆５,いずこから。どこから来たか。〈新大字典〉
789,娥眉,がび,娥しい,うつく,◆５,"≒蛾眉
1.形の美しいまゆ。
2.女性の顔立ちの美しいさま。美人。〈漢字ペディア〉
◇漢字ペディア大見出し"
790,媾合,こうごう,媾わる,まじ,◆５,"男女が交わること。性交すること。≒交接〈漢字ペディア〉
◇漢字ペディア大見出し"
791,妃嬪,ひひん,嬪う,そ,◆５,"1.天子のそばに付き添う女性。
2.身分の高い女官。〈漢字ペディア〉
◇漢字ペディア大見出し"
792,宦事,かんじ,宦える,つか,◆５,"┌役人として仕える。〈漢辞海〉
┌官吏として仕える。〈漢字源〉
◇漢字ペディア小見出し"
793,崛崎,くっき,崛つ,そばだ,◆５,"┌山がそびえ立つさま。〈漢辞海〉
┌山のけわしきさま。〈字源〉
┌1.山がけわしくそそりたつさま。
└2.ひときわぬきんでるさま。〈漢字源〉
◇漢字ペディア小見出し"
794,嶢崢,ぎょうそう,崢しい,けわ,◆５,"┌けわしく高い。〈字通〉
┌高いさま。〈新大字典〉"
795,崚層,りょうそう,崚い,たか,◆５,"┌幾重にもそびえる。〈字通〉
┌高く重なっているさま。〈新大字典〉
◇漢字ペディア小見出し"
796,岑嵒,しんがん,嵒しい,けわ,◆５,"┌高くけわしい。〈字通〉
┌高峻な岩。また、高くけわしいさま。岑金。〈新大字典〉
◇漢字ペディア小見出し"
797,岌嶬,きゅうぎ,嶬しい,けわ,◆５,山が高くそびえるさま。≒岌峨、岌嶷〈漢辞海〉
798,廱穆,ようぼく,廱らぐ,やわ,◆５,やわらぎつつしむ。〈字通〉
799,弭兵,びへい,弭める,や,◆５,"┌戦争をやめる。〈漢字源〉
┌戦争をやめる。〈漢辞海〉
◇漢字ペディア小見出し"
800,彎月,わんげつ,彎がる,ま,◆５,"1.弓のような形の月。ゆみはりづき。弦月(ゲンゲツ)。
2.陣立ての名称。隊列を①のように配置したもの。〈漢字ペディア〉
◇漢字ペディア大見出し"
801,徂春,そしゅん,徂く,ゆ,◆５,"過ぎ去っていく春。行く春。〈漢字ペディア〉
◇漢字ペディア大見出し"
802,徂謝,そしゃ,徂ぬ,し,◆５,"┌去っていく。死亡すること。≒徂逝〈漢字源〉

┌≒徂逝
1.過ぎ去っていく。死ぬ。
├2.遠出をする。
└3.流れ去る。〈漢辞海〉"
803,忻慕,きんぼ,忻ぶ,よろこ,◆５,"┌喜んで、仰ぎ慕う。欣慕。〈漢辞海〉
┌よろこび慕う。敬ってよろこんで慕うこと。≒欣慕〈漢字源〉
┌よろこびしたうこと。〈新大字典〉"
804,恟恟,きょうきょう,恟れる,おそ,◆５,"おそろしくて生きた心地のしないさま。びくびくするさま。〈漢字ペディア〉
◇漢字ペディア大見出し"
805,惚恍,こっこう,恍ける,とぼ,◆５,"1.我を忘れてうっとりするさま。怳惚。恍惚。
2.かすかなさま。奥深くはかりがたいさま。〈新大字典〉
◇漢字ペディア小見出し"
806,悄愴,しょうそう,悄える,うれ,◆５,"1.気がめいって心が痛むさま。≒悲愴
2.ものさびしいさま。〈漢字ペディア〉
◇漢字ペディア大見出し"
807,悧口,りこう,悧しい,さか,◆５,"≒利口〈漢字ペディア〉
◇漢字ペディア大見出し"
808,悽惨,せいさん,悽ましい,いた,◆５,"目をそむけたくなるほどいたましいこと。目をおおうほど、むごたらしいさま。≒陰惨、凄惨〈漢字ペディア〉
◇漢字ペディア大見出し"
809,慴惴,しょうずい,惴れる,おそ,◆５,"┌恐れ、ふるえる。〈漢辞海〉
┌ふるえおそれる。〈字源〉"
810,剛愎,ごうふく,愎る,もと,◆５,"意地っ張りで人にしたがわないこと。強情なさま。〈漢字ペディア〉
◇漢字ペディア大見出し"
811,淑慝,しゅくとく,慝い,わる,◆５,"┌よいことと、悪いこと。〈漢字源〉
┌善悪。〈字通〉
┌よいことと悪いこと。よしあし。善悪。〈日本国語大辞典〉
◇漢字ペディア小見出し"
812,懆懆,そうそう,懆える,うれ,◆５,"┌憂えるさま。〈字通〉
┌うれえて不安なさま。〈漢辞海〉"
813,懍慄,りんりつ,懍れる,おそ,◆５,"┌ひやりとする。おののく。〈漢字源〉
┌恐れるさま。〈字通〉
┌1.寒さにふるえるさま。
└2.恐れおののく。ぞっとする。〈漢辞海〉
◇漢字ペディア小見出し"
814,煩懣,はんもん,懣える,もだ,◆５,"┌もだえること。煩悶。〈新大字典〉
┌1.心がわずらいもだえる。
└2.胸がつかえて苦しい。〈字源〉
┌1.潜在的持病から内臓が熱を持つ症状。
└2.≒煩悶〈漢辞海〉
◇漢字ペディア小見出し"
815,忿懣,ふんまん,懣える,もだ,◆５,"いきどおり、心中にわだかまること。腹立たしく、もだえること。≒憤懣〈漢字ペディア〉
◇漢字ペディア大見出し"
816,嶢闕,ぎょうけつ,嶢しい,けわ,◆５,"┌宮城のたかい門。〈漢字源〉
┌高い門。皇居の門を言う。〈新大字典〉
┌宮城の高い門。〈漢辞海〉"
817,懾服,しょうふく,懾れる,おそ,◆５,"おそれしたがうこと。おそれひれ伏すこと。≒懾伏、慴伏〈漢字ペディア〉
◇漢字ペディア大見出し"
818,抒情,じょじょう,抒べる,の,◆５,"≒叙情〈漢字ペディア〉
◇漢字ペディア大見出し"
819,抒溷,じょこん,抒く,のぞ,◆５,かわやの糞尿をくみ取ること。〈新大字典〉
820,拑口,かんこう,拑む,つぐ,◆５,口を閉じてものを言わないこと。≒緘口、箝口、鉗口〈漢字ペディア〉
821,拆字,たくじ,拆く,さ,◆５,"┌漢字を偏･旁･冠･脚などに分けて、吉凶を判断した一種の占い。「徳」を、「人十四心」とするなど。〈漢辞海〉
┌占卜の一種。文字を扁･旁･冠･脚に分けて吉凶を占うこと。「松」を十八公とする類。〈新大字典〉"
822,拌蚌,"はんほう
はんぼう",拌る,わ,◆５,"┌はまぐりをわりて珠を取る。〈字源〉
┌はまぐりをわり、珠を取ること。
┌はまぐりを裂く。〈字通〉"
823,馬捶,ばすい,捶つ,"むちう
う",◆５,"馬を鞭打つこと。また、馬をむちうち。〈漢字源〉
◇漢字ペディア下付き"
824,造搆,ぞうこう,搆える,かま,◆５,"組み立てて作ること。特に、建造物を造り構えること。また、そのつくられ方やつくられたもの。つくり。構造。〈日本国語大辞典〉
◇漢字ペディア小見出し"
825,搶地,"そうち
しょうち",搶く,つ,◆５,"┌地を突く。〈字源〉
┌地をついて、なげく。〈字通〉
┌地につく。地にとどく。はらばって哀れみを乞うこと。〈新大字典〉"
826,蒐畋,しゅうでん,畋り,か,◆５,"┌春の狩り。≒蒐田、蒐狩〈漢辞海〉
┌かり。また、かりをする。≒蒐田〈漢字源〉
┌かりする。≒蒐田〈字源〉"
827,敖民,ごうみん,敖ぶ,あそ,◆５,"┌なまけ遊ぶ民。〈字源〉
┌遊んで暮らしている人。〈漢辞海〉
┌なまけ遊ぶ民。逸遊の民。〈新大字典〉"
828,晏起,あんき,晏い,おそ,◆５,"朝、おそくまで寝ていること。朝ねぼうすること。〈漢字ペディア〉
◇漢字ペディア大見出し"
829,晏如,あんじょ,晏らか,やす,◆５,"安らかなさま。安心して落ち着いているさま。〈漢字ペディア〉
◇漢字ペディア大見出し"
830,盟歃,めいそう,歃る,すす,◆５,"┌血をすすりあって誓うこと。〈漢字源〉
┌血をすすって誓うこと。〈新大字典〉
┌生贄の血をすすりあって神に誓いを立てる。〈漢辞海〉"
831,歛丐,かんかい,歛む,のぞ,◆５,"物をもらおうとするこじき。〈漢字源〉
◇漢字ペディア小見出し"
832,陣歿,じんぼつ,歿ぬ,し,◆５,"陣中で没すること。戦地で死ぬこと。戦死。〈漢字ペディア〉
◇漢字ペディア大見出し"
833,汪茫,おうぼう,汪い,"ひろ
ふか",◆５,"┌水の広大なるさま。〈字源〉
┌水の広大なさま。〈新大字典〉"
834,滲泄,しんせつ,泄れる,も,◆５,"1.しみとおってもれる。
2.財務に穴をあける。会計のもれをつくる。
3.医学で、利尿をいう。〈漢辞海〉"
835,泅児,しゅうじ,泅ぐ,およ,◆５,水泳に熟練した者。〈新大字典〉
836,沮遏,"そあつ
しょあつ",沮む,はば,◆５,"┌おしとどめる。阻止する。〈字通〉
┌進んでくるのを食い止める。〈新漢和大字典〉
┌さえぎりとどめること。妨害すること。そあつ。〈日本国語大辞典〉"
837,洶動,きょうどう,洶く,わ,◆５,"┌騒いで、静かにならない。〈漢辞海〉
┌騒ぎ乱れる。〈漢字源〉
┌大騒ぎする。〈字通〉"
838,涸轍,こてつ,涸れる,か,◆５,"┌わだちにたまった水が乾いたあと。非常に苦しい境遇のたとえ。〈漢辞海〉
┌1.わだちの水たまりの乾いたあと。
└2.非常に苦しい境遇のたとえ。涸轍の鮒魚〈漢字源〉"
839,溷淆,こんこう,淆す,みだ,◆５,"┌いりみだれたさま。ごたまぜなさま。渾淆。≒溷肴〈漢辞海〉
┌入りみだれる。≒溷肴、溷錯、混淆〈漢字源〉
◇漢字ペディア下付き"
840,淙潺,そうせん,淙ぐ,そそ,◆５,"┌さらさらと水の流れる音の形容。〈漢字源〉
┌水声。〈字通〉
┌水がさらさらと流れる音。〈漢辞海〉"
841,湫宅,しゅうたく,湫い,"ひく
せま",◆５,"┌低くてせまい家。〈新大字典〉
┌狭屋。〈字通〉"
842,湍瀬,たんらい,湍い,はや,◆５,"┌早瀬。〈字通〉
┌早瀬。〈字源〉
┌流れの急な浅瀬。早瀬。〈新大字典〉
┌早瀬。特に、石の上の急流。〈漢辞海〉"
843,膏渟,こうてい,渟まる,"た
とど",◆５,"┌淵などが油のようによどんで静かなさま。〈漢辞海〉
┌水の表面が油のように、波一つたたえず、静かなさま。〈漢字源〉"
844,滉瀁,こうよう,滉い,ひろ,◆５,"┌水が広々とたゆたうさま。≒滉漾、滉蕩〈漢字源〉
┌湖が海洋などで、水面が広々としていて底の深そうなさま。〈日本国語大辞典〉
┌水の広く深いさま。≒滉漾、滉蕩〈漢辞海〉
◇漢字ペディア小見出し"
845,忝辱,てんじょく,忝める,はずかし,◆５,"┌はずかしめ、けがす。≒忝汚〈漢辞海〉
┌はずかしめること。〈新大字典〉"
846,溥天,ふてん,溥し,あまね,◆５,"┌天のおおうかぎり。全天。〈漢辞海〉
┌天のおおうかぎり。天下。≒普天〈漢字源〉
┌天が地上をおおうかぎり。おおぞら。普天。〈新大字典〉
◇漢字ペディア小見出し"
847,溟濛,めいもう,溟い,くら,◆５,"┌小雨が降ってうすぐらいこと。また、その雨。〈漢字源〉
┌小雨が降ったり曇ったりして、うす暗くぼんやりしているさま。〈漢字ペディア〉
◇漢字ペディア大見出し"
848,浣滌,かんでき,浣う,あら,◆５,"┌あらいすすぐ。≒浣濯、浣洒〈漢辞海〉
┌洗いすすぐこと。〈新大字典〉"
849,澡熨,そうい,澡う,あら,◆５,"┌欠点を改めて良くする。〈漢辞海〉
┌洗って火熨斗をかけること。転じて、旧弊を去る意。〈新大字典〉
┌湯のし。〈字通〉
┌洗いて火熨斗をかける。転じて、旧弊を改め去る義。〈字源〉"
850,濆水,ふんすい,濆く,"わ
ふ",◆５,"┌地下から湧き出る水。噴泉。〈漢辞海〉
┌大水のあふれた水。また、ふきだす水。〈新大字典〉"
851,炸裂,さくれつ,炸ける,"はじ
さ",◆５,"爆弾・砲弾などが爆発して、はじけ散ること。〈漢字ペディア〉
◇漢字ペディア大見出し"
852,軽煖,けいだん,煖かい,あたた,◆５,"┌軽くてあたたかな、よい衣服。〈漢字源〉
┌軽くあたたかい衣服。≒軽暖〈字源〉
┌1.ふんわりと軽くて暖かいさま。また、その衣服。
└2.ほのかに暖かい。〈漢辞海〉"
853,撚紙,ねんし,撚る,"ひね
よ",◆５,"┌紙を指先でよる。また、こより。〈漢辞海〉
┌こより。≒捻紙、撚子〈字源〉
┌2.紙をよって紐のようにしたもの。こより。≒捻紙〈漢字源〉"
854,蹈義,とうぎ,蹈む,ふ,◆５,"┌仁義の道を実践する。〈漢辞海〉
┌物事の正しい筋道をふみ行う。〈漢字源〉
┌正しき義理をふみおこなう。〈字源〉
◇漢字ペディア小見出し"
855,煬竈,ようそう,煬る,あぶ,◆５,"┌かまどの火をひとりだけであたって他人にあたらせない。悪い臣下が政治をほしいままにして、君主の賢明さを隠すことのたとえ。〈漢字源〉
┌かまどにあたる。一人があたれば、他はあたれないのみならず、見ることもできないことから、寵愛の臣が政をほしいままにするたとえ。かまどは、天子のたとえ。〈新大字典〉"
856,皎厲,"こうれい
きょうれい",皎い,きよ,◆５,"┌自ら高くする、自らほこり高ぶる。〈字源〉
┌自ら清くしてはげむこと。自ら誇り高ぶること。〈新大字典〉
┌清高。〈字通〉"
857,盧弓,ろきゅう,盧い,くろ,◆５,"┌黒塗りの弓。〈字通〉
┌黒い弓。〈漢辞海〉
┌黒く塗った弓。〈新大字典〉"
858,碾茶,てんちゃ,碾く,ひ,◆５,"┌覆いをして育てた茶樹の若芽を蒸して、もまずに乾燥させた茶。臼で挽いて粉末にすると抹茶になる。〈大辞泉〉
┌覆いをした茶園の若芽を、蒸してもまずに乾燥して製した茶。臼で挽いて抹茶にする。〈大辞林〉
◇漢字ペディア小見出し"
