1341,柳眉____,りゅうびとうじゅ,◆３,倒竪,倒豎,＊『不明』,"➡柳眉倒竪／柳眉倒豎（りゅうびとうじゅ）
女性が眉を逆立てて怒るさま。〈漢検四字熟語辞典〉
★「柳眉」は、柳の葉のように細い眉の意から、女性の眉。
★「倒竪」は、逆さまに立てる意。
類：横眉怒目（おうびどもく）／類：張眉怒目（ちょうびどもく）",!
1342,流星____,りゅうせいこうてい,◆３,光底,,＊『頼山陽-題不識庵撃機山図』,"➡流星光底（りゅうせいこうてい）
勢いよく振り下ろす刀の光を流星にたとえていう。〈漢検四字熟語辞典〉
★「光底」は、剣のきらめきの下。",!
1343,____同風,りくごうどうふう,◆３,六合,,＊『漢書-王吉伝』,"➡六合同風（りくごうどうふう）
天下が統一され、風俗や教化を同じくすること。〈漢検四字熟語辞典〉
★「六合」は、天地と四方で天下の意。
★「風」は、風俗の意。
類：六合一和（りくごういちわ）
「六合、風を同じうす」",!
1344,____生玉,らんでんせいぎょく,◆３,藍田,,＊『三国志-呉書･諸葛恪伝･注』,"➡藍田生玉（らんでんせいぎょく）
家柄がよい家から賢明な子弟の出るたとえ。〈漢検四字熟語辞典〉
★「藍田」は、陝西(ｾﾝｾｲ)省にある山の名で、美しい宝玉を産出することで有名。
「藍田玉を生ず」",!
1345,____殉葬,らんていじゅんそう,◆３,蘭亭,,＊『書断-四』,"➡蘭亭殉葬（らんていじゅんそう）
書画や骨董、器物などを非常に愛好するたとえ。〈漢検四字熟語辞典〉
★「蘭亭」は、王羲之の蘭亭帖(ﾗﾝﾃｲｼﾞｮｳ)。
★「殉葬」は、死んだ人と一緒に葬ること。
★唐の太宗(ﾀｲｿｳ)は書を好み、書聖といわれた東晋(ﾄｳｼﾝ)の王羲之の名筆「蘭亭帖」を酷愛し、その原本を遺命で棺中に入れさせたという故事から。",!
1346,覧古____,らんここうしん,◆３,考新,,＊『漢書-叙伝･下』,"➡覧古考新（らんここうしん）
古きを顧みて、新しきを考え察すること。〈漢検四字熟語辞典〉
★「覧古」は、古きを思うこと。懐古。
類：温故知新（おんこちしん）
「古きを覧(ﾐ)、新しきを考う」",!
1347,輿馬____,よばふうち,◆３,風馳,,＊『桃花扇･余韻』,"➡輿馬風馳（よばふうち）
非常に速いことのたとえ。〈漢検四字熟語辞典〉
★「輿馬」は、乗り物と馬の意。
★「風馳」は、風の如く馳せる、風のように速く走ることをいう。",!
1348,____吐気,ようびとき,◆３,揚眉,,＊『李白-与韓荊州書』,"➡揚眉吐気（ようびとき）
やるべき事を成し遂げて喜ぶさま。気がかりだったことが思い通りできて、それまで抑圧されたいた気持ちが開放され、喜び楽しむさま。また、憤怒するさまにもいう。〈漢検四字熟語辞典〉
★「揚眉」は、眉を揚げる。意気盛んなさま。
★「吐気」は、気を吐く。意気盛んなさま。
類：吐気揚眉（ときようび）
「眉を揚げて気を吐く」",!
1349,____自資,ようしょじし,◆３,傭書,,＊『魏書-劉芳伝』,"➡傭書自資（ようしょじし）
文章を書いて生活の糧とすること。〈漢検四字熟語辞典〉
★「傭書」は、雇われて文章を書き写すこと。
★「自資」は、自ら生計を立てること。
類：筆耕硯田（ひっこうけんでん）",!
1350,____尺布,"とぞくしゃくふ
とぞくせきふ",◆３,斗粟,,＊『史記-淮南厲王伝』,"➡斗粟尺布（とぞくしゃくふ／とぞくせきふ）
兄弟の仲が悪いこと。〈漢検四字熟語辞典〉
★中国漢の文帝と淮南(ﾜｲﾅﾝ)王は腹違いの兄弟であったが、淮南王はそれをよいことに驕り高ぶって、しばしば法に背いた。そこで文帝は淮南王の王位を取り上げ、蜀(ｼｮｸ)郡の厳道県に送ることにした。その護送中に淮南王は苦しみ悶え、食を断って死んだ。のち、民衆が「一尺の布でも衣服にすれば、ともに寒さを防げる。一斗の粟でも舂いて食べれば、ともに飢えを凌げる。なのに兄弟はどうして仲良くできなかったのだろうか」と歌ったという故事から。
類：尺布斗粟（せきふとぞく）
「一尺の布(ﾇﾉ)もなお縫(ﾇ)うべし、一斗の粟(ｿﾞｸ)もなお舂(ｳｽﾂﾞ)くべし」",!
1351,____兎耳,えんもくとじ,◆３,鳶目,,＊『不明』,"➡鳶目兎耳／鳶目兔耳（えんもくとじ）
鳶(ﾄﾋﾞ)のように目ざとく見つけることのできる目と、兎のようによく聞こえる耳。新聞記者などにいう。〈漢検四字熟語辞典〉
類：長目飛耳（ちょうもくひじ）／類：飛耳長目（ひじちょうもく）",!
1352,____魚躍,えんぴぎょやく,◆３,鳶飛,,＊『詩経-大雅･旱麓』,"➡鳶飛魚躍（えんぴぎょやく）
万物が自然の本性に従って生き、自由に楽しみを得ていることのたとえ。また、君主の恩徳が広く及ぶことのたとえ。〈漢字ペディア〉
★鳶(ﾄﾋﾞ)が空に飛び、魚が淵(ﾌﾁ)に躍る意から。
「鳶(ﾄﾋﾞ)は飛んで天に戻(ｲﾀ)り、魚(ｳｵ)は淵(ﾌﾁ)に躍(ｵﾄﾞ)る」
「鳶は飛び魚は躍る」",!
1353,投桃____,とうとうほうり,◆３,報李,,＊『詩経-大雅･抑』,"➡投桃報李（とうとうほうり）
善に対して善で報いることのたとえ。また、自ら徳を施せば人もこれを手本とするたとえ。さらに友人間の贈答にもいう。〈漢検四字熟語辞典〉
★桃が贈られてくれば、返礼として李(ｽﾓﾓ)を贈り報いる意。
類：投珠報宝（とうしゅほうほう）／類：桃来李答（とうらいりとう）
「桃(ﾓﾓ)を投(ﾄｳ)じて李(ｽﾓﾓ)に報(ﾑｸ)ゆ」",!
1354,____禍心,ほうぞうかしん,◆３,包蔵,苞蔵,＊『春秋左氏伝-昭公元年』,"➡包蔵禍心／苞蔵禍心（ほうぞうかしん）
悪い企みを心に隠し持つ。〈漢検四字熟語辞典〉
★「包蔵」は、包み蔵(ｶｸ)すこと。
★「禍心」は、悪い計画を企む心。
「禍心を包蔵す」",!
1355,朋党____,ほうとうひしゅう,◆３,比周,,＊『韓非子-孤憤』,"➡朋党比周（ほうとうひしゅう）
利害を同じくする者が、徒党を組んで他を排斥すること。〈日本国語大辞典〉
★「朋党」は、主義や利害を同じくする仲間のこと。
★「比周」は、偏って一方に仲間入りする意。",!
1356,____長目,ほうせつちょうもく,◆３,蜂準,,＊『史記-秦始皇紀』,"➡蜂準長目（ほうせつちょうもく）
賢くて抜け目ない人相のこと。〈漢検四字熟語辞典〉
★「準」は、鼻筋、鼻柱のこと。
★蜂のように高い鼻と細長い目の意。",!
1357,____易俗,いふうえきぞく,◆３,移風,,＊『孝経-広要道章』,"➡移風易俗（いふうえきぞく）
風俗や習慣を改め、良いほうへ移し変えること。〈漢字ペディア〉
★「易」は、かえる、入れかえる意。
★風俗移易（風俗を移易(ｲｴｷ)す）を一字ずつ分けたもの。
「風を移し俗を易う」",!
1358,生呑____,せいどんかっぱく,◆３,活剝,活剥,＊『大唐新語-諧謔』,"➡生呑活剝／生吞活剝／生呑活剥／生吞活剥（せいどんかっぱく）
他人の詩や文章を、そのまま自分のものとして使うこと。剽窃(ﾋｮｳｾﾂ)。〈漢字ペディア〉
★生きたまま皮を剝ぎ、丸呑みする意。
類：活剝生呑（かっぱくせいどん）",!
1359,____野語,せいとうやご,◆３,斉東,,＊『孟子-万章･上』,"➡斉東野語（せいとうやご）
聞くに堪えない下品で愚かな言葉。また、信じがたい妄説のこと。〈漢検四字熟語辞典〉
★中国、斉の国の東部地方に住む人々は、信じ難いほど粗野で愚かな話をするといわれていたことから。
「斉東野人(ﾔｼﾞﾝ)の語」",!
1360,山藪____,さんそうぞうしつ,◆３,蔵疾,,＊『春秋左氏伝-宣公一五年』,"➡山藪蔵疾／山薮蔵疾（さんそうぞうしつ）
大事を成す大人物は多少欠点はあってもあらゆる人を包み込む度量があるたとえ。また、立派で優れたものにも、多少の欠点はあるものだということ。〈漢検四字熟語辞典〉
★「山藪」は、山や藪のことで、立派でどっしりしたもののたとえ。
★「蔵」は、かくす、しまい込むこと。
★「疾」は、害になるものの意。ここでは害虫、毒蛇の類をいう。
「山藪、病を蔵す」",!
1361,____蔵疾,さんそうぞうしつ,◆３,山藪,山薮,＊『春秋左氏伝-宣公一五年』,"➡山藪蔵疾／山薮蔵疾（さんそうぞうしつ）
大事を成す大人物は多少欠点はあってもあらゆる人を包み込む度量があるたとえ。また、立派で優れたものにも、多少の欠点はあるものだということ。〈漢検四字熟語辞典〉
★「山藪」は、山や藪のことで、立派でどっしりしたもののたとえ。
★「蔵」は、かくす、しまい込むこと。
★「疾」は、害になるものの意。ここでは害虫、毒蛇の類をいう。
「山藪、病を蔵す」",!
1362,僧伽____,"そうぎゃらんま
そうがらんま",◆３,藍摩,,＊『不明』,"➡僧伽藍摩（そうぎゃらんま／そうがらんま）
寺院の建物の総称。寺院の意。〈漢検四字熟語辞典〉
★梵語saṁghārāmaの音訳。
★略して「伽藍(ｶﾞﾗﾝ)」ともいう。",!
1363,牽衣____,けんいとんそく,◆３,頓足,,＊『杜甫-兵車行』,"➡牽衣頓足（けんいとんそく）
つらい別れを惜しむようす。〈漢検四字熟語辞典〉
★「牽衣」は、着物を引っ張ること。
★「頓足」は、足踏みをする意。
★出征する兵士を見送る家族が、衣を引き、足をばたばたあせて別れを悲しむ意。",!
1364,____白葦,こうぼうはくい,◆３,黄茅,,＊『蘇軾-答張文潜書』,"➡黄茅白葦（こうぼうはくい）
痩せた土地の形容。〈漢検四字熟語辞典〉
★黄色い茅(ﾁｶﾞﾔ)と白の葦(ｱｼ)
類：荒瘠斥鹵（こうせきせきろ）",!
1365,黄茅____,こうぼうはくい,◆３,白葦,,＊『蘇軾-答張文潜書』,"➡黄茅白葦（こうぼうはくい）
痩せた土地の形容。〈漢検四字熟語辞典〉
★黄色い茅(ﾁｶﾞﾔ)と白の葦(ｱｼ)
類：荒瘠斥鹵（こうせきせきろ）",!
1366,____道故,はんけいどうこ,◆３,班荊,班荆,＊『春秋左氏伝-襄公二六年』,"➡班荊道故／班荆道故（はんけいどうこ）
昔の友達とばったり会って昔の親交を思い、語り合うこと。〈漢検四字熟語辞典〉
★荊(ｲﾊﾞﾗ)を布いて座り語り合う意。
★中国春秋時代、楚の伍挙(ｺﾞｷｮ)は、讒言にあって晋に逃げようとしたとき、旧知の声子(ｾｲｼ)とばったり会い、草を布いてともに食事をして語り合い、挙が楚に帰りたいとの意向に、声子が「私がきっと戻してあげよう」と言った故事から。",!
1367,黄絹____,こうけんようふ,◆３,幼婦,,＊『世説新語-捷悟』,"➡黄絹幼婦（こうけんようふ）
絶妙な文章のこと。〈漢字ペディア〉
★中国、後漢の蔡邕(ｻｲﾕｳ)が邯鄲淳(ｶﾝﾀﾝｼﾞｭﾝ)の書いた曹娥(ｿｳｶﾞ)碑文を賞賛したなぞかけの言葉。「黄絹」は色糸で、この二文字を組み合わせると「絶」、幼婦は少女で「妙」。全体で「絶妙」の意になる。",!
1368,____一洗,へきらくいっせん,◆３,碧落,,＊『不明』,"➡碧落一洗（へきらくいっせん）
大空がからりと晴れ渡ること。〈漢検四字熟語辞典〉
★「碧落」は、東方の天、転じて、青空のこと。
★「一洗」は、綺麗さっぱり洗い流す意。
★雨で青空を一洗いする意から。",!
1369,____石心,てっちょうせきしん,◆３,鉄腸,,＊『皮子文藪-桃花譜序』,"➡鉄腸石心（てっちょうせきしん）
強い精神、堅い意志のたとえ。〈漢検四字熟語辞典〉
★
類：石心鉄腸（せきしんてっちょう）／類：鉄心石腸（てっしんせきちょう）／類：鉄石心腸（てっせきしんちょう）／類：堅忍不抜（けんにんふばつ）／類：鉄意石心（てついせきしん）／類：鉄肝石腸（てっかんせきちょう）",!
1370,____外易,さけんがいえき,◆３,左建,,＊『史記-商君伝』,"➡左建外易（さけんがいえき）
道理にもとるやり方で勢力や権力を増すこと。また、地方で反乱を起こすこと。〈漢検四字熟語辞典〉
★「左建」は、よこしまな方法で勢力を伸ばすこと。左はよこしま、もとる意。
★「外易」は、地方(外)にあって君命を勝手に易(ｶ)えること。
類：造反無道（ぞうはんむどう）",!
1371,____徒増,ばしとぞう,◆３,馬歯,,＊『不明』,"➡馬歯徒増（ばしとぞう）
役に立つことは何もせず、いたずらに年ばかりとったということ。〈漢字ペディア〉
★「馬歯」は自分の年齢を謙遜していう語。馬齢。
「馬歯、徒(ｲﾀｽﾞﾗ)に増す」
類：馬歯日増（ばしにちぞう）／類：馬歯加長（ばしかちょう）",!
1372,白竜____,"はくりょうぎょふく
はくりゅうぎょふく",◆３,魚服,,＊『説苑-正諫』,"➡白竜魚服（はくりょうぎょふく／はくりゅうぎょふく）
貴人がしのび歩きをして危険に遭うたとえ。〈漢検四字熟語辞典〉
★霊力ある白竜が、当たり前の魚に化していて、予且(ﾖｼｮ)という漁師に射られたという伝説から。",!
1373,____矩歩,ほうりょうくほ,◆３,方領,,＊『後漢書-儒林伝序』,"➡方領矩歩（ほうりょうくほ）
儒者の身なりや態度のたとえ。〈漢検四字熟語辞典〉
★四角い襟（方領）の衣服と正しい歩行（矩歩）の意。
類：縫衣浅帯（ほういせんたい）／類：褒衣博帯（ほういはくたい）",!
1374,優孟____,ゆうもう（の）いかん,◆３,衣冠,,＊『史記-優孟伝』,"➡優孟衣冠（ゆうもう（の）いかん）
他人の真似をする人、演技をする人のたとえ。また外形だけは似ていて実質の伴わないもののたとえ。〈漢検四字熟語辞典〉
★中国、楚の俳優の優孟は亡くなった賢臣の孫叔敖(ｿﾝｼｭｸｺﾞｳ)の衣服と冠を身につけて叔敖になりすまし、歌を歌って荘王(ｿｳｵｳ)を感動させ、時に落ちぶれていた叔敖の子に領地を賜らせたと故事から。",!
1375,____窺天,ようかんきてん,◆３,用管,,＊『荘子-秋水』,"➡用管窺天（ようかんきてん）
視野や見識が狭いことのたとえ。〈漢検四字熟語辞典〉
★細い管から天を窺い見る意。
類：以管窺天（いかんきてん）／類：管中窺豹（かんちゅうきひょう）／類：管窺之見（かんきのけん）／類：管窺蠡測（かんきれいそく）／類：以蠡測海（いれいそくかい）
「管を用(ﾓｯ)て天を窺(ｳｶｶﾞ)う」",!
1376,激濁____,げきだくようせい,◆３,揚清,,＊『抱朴子-外篇･刺驕』,"➡激濁揚清（げきだくようせい）
清潔なもの善なるものを押し上げ、汚濁のもの悪しきものを除去するたとえ。〈漢検四字熟語辞典〉
★清らかな水を揚げ濁る水を砕き散らす意。
類：遏悪揚善（あつあくようぜん）／類：揚清激濁（ようせいげきだく）
「濁を激して清(ｾｲ)を揚(ｱ)ぐ」",!
1377,聖人____,せいじんむむ,◆３,無夢,,＊『荘子-大宗師』,"➡聖人無夢（せいじんむむ）
徳を身につけた聖人は、決して憂いや雑念を持たないので、夢を見ることはない。〈漢検四字熟語辞典〉
「聖人に夢無し」",!
1378,____陽春,ゆうきゃくようしゅん,◆３,有脚,,＊『開元天宝遺事-四』,"➡有脚陽春（ゆうきゃくようしゅん）
行く先々で恩徳を施す人。〈漢検四字熟語辞典〉
★唐の宋璟(ｿｳｴｲ)が行く先々で恩徳を施す姿を、当時の人々は、陽春が物を温め育て行く姿に準(ﾅｿﾞﾗ)え、「脚のある陽春」と称したという。",!
1379,門前____,もんぜんせいし,◆３,成市,,＊『本朝文粋-六･申民部大輔状』,"➡門前成市（もんぜんせいし）
人が多く集まることのたとえ。〈漢検四字熟語辞典〉
★人の出入りが多く門前が市場のように賑わうこと。
「門前市(ｲﾁ)を成す」
類：門巷塡隘（もんこうてんあい）",!
1380,____九年,めんぺきくねん,◆３,面壁,,＊『景徳伝灯録-三』,"➡面壁九年（めんぺきくねん）
長い間一つのことに忍耐強く専心して成し遂げるたとえ。長い間あることに苦しみ、専心するたとえ。〈漢字ペディア〉
★中国南北朝時代、達磨(ﾀﾞﾙﾏ)大師が嵩山(ｽｳｻﾞﾝ)の少林寺で九年間、壁に向かって座禅を組み続け、ついに悟りを開いたという故事から。
類：九年面壁（くねんめんぺき）",!
1381,奔南____,ほんなんしゅほく,◆３,狩北,,＊『鄭思肖-春日偶成･詩』,"➡奔南狩北（ほんなんしゅほく）
天子が難を避けて、南に北に逃げること。〈漢字ペディア〉
★「奔」は、逃げる意。
★「狩」は、狩りの意だが、天子が逃げまわることをはばかっていう。",!
1382,____儒行,ぼくめいじゅこう,◆３,墨名,,＊『韓愈-送浮屠文暢師序』,"➡墨名儒行（ぼくめいじゅこう）
表向きの主義や主張と実際の行動とが違っているたとえ。〈漢字ペディア〉
★表面は墨家(ﾎﾞｯｶ)と言いながら、実際には儒家の行いをしている意。
★墨家と儒家は、中国、戦国時代に激しく対立した思想学派。",!
1383,墨子____,ぼくしきゅうし,◆３,泣糸,,＊『淮南子-説林訓』,"➡墨子泣糸（ぼくしきゅうし）
人は習慣や他人の影響などによって善にも悪にもなるたとえ。〈漢検四字熟語辞典〉
★「墨子」は、中国戦国時代の思想家墨翟(ﾎﾞｸﾃｷ)のこと。
★墨子は白い糸が染料によって黄色にも黒にもなるのを見て、物事は何を選択するかで結果が大きく分かれ戻ることができないことを嘆いて涙を流した故事による。
「墨子糸に泣く」
類：潜移黙化（せんいもくか）／類：水随方円（すいずいほうえん）／類：哭岐泣練（こくききゅうれん）／類：墨子悲染（ぼくしひせん）／類：楊朱泣岐（ようしゅきゅうき）／類：南橘北枳（なんきつほくき）／類：楊子岐泣（ようしききゅう）",!
1384,____断腸,ぼえんだんちょう,◆３,母猿,,＊『世説新語-黜免』,"➡母猿断腸（ぼえんだんちょう）
腸(ﾊﾗﾜﾀ)がちぎれるような激しい悲しみや苦しみのこと。〈漢検四字熟語辞典〉
★中国東晋の桓温(ｶﾝｵﾝ)が蜀を攻め、三峡(ｻﾝｷｮｳ)に船で差し掛かったとき、兵士が子猿をつかまえ連れてきてしまった。母猿は激しく泣きながら船を追い、やっと追い付き船に飛び込んだが息絶えた。桓公は怒ってその兵士を罰したという故事から。
類：九腸寸断（きゅうちょうすんだん）／類：断腸之思（だんちょうのおもい）
「母猿(ﾎﾞｴﾝ)腸を断ず」",!
1385,望文____,ぼうぶんせいぎ,◆３,生義,,＊『張之洞-輶軒語･語学』,"➡望文生義（ぼうぶんせいぎ）
文章や語句の意味を考えずに、前後の関係から推定してもっともらしく解釈すること。〈漢字ペディア〉
★「文を望みて義を生ず」",!
1386,望聞____,ぼうぶんもんせつ,◆３,問切,,＊『難経-六一難』,"➡望聞問切（ぼうぶんもんせつ）
医師が診察するうえでの大事な四つの方法。〈漢字ペディア〉
★「望」は、目で察する。
★「聞」は、耳で判断する。
★「問」は、言葉で問う。
★「切」は、指でさする。",!
1387,忘恩____,ぼうおんふぎ,◆３,負義,,＊『楊顕之-酷寒亭･楔子』,"➡忘恩負義（ぼうおんふぎ）
受けた恩を忘れ、道義に背く行いをすること。〈漢字ペディア〉
★「負」は、そむく意。
類：得魚忘筌（とくぎょぼうせん）／類：鳥尽弓蔵（ちょうじんきゅうぞう）／類：兎死狗烹（としくほう）
「恩を忘れ義に負(ｿﾑ)く」",!
1388,____博帯,ほういはくたい,◆３,褒衣,,＊『漢書-雋不疑伝』,"➡褒衣博帯（ほういはくたい）
儒者の着る、袖が広い衣服と、幅の広い帯。〈漢辞海〉
★「褒衣」は、裾の広い服。",!
1389,____浅帯,ほういせんたい,◆３,縫衣,逢衣,＊『荘子-盗跖』,"➡縫衣浅帯／逢衣浅帯（ほういせんたい）
学者や文人のこと。〈漢字ペディア〉
★「縫衣」は、縫腋(ﾎｳｴｷ)のことで、袖の下から両わきを縫いつけた服。
★「浅帯」は、広い帯。帯が広いと服に食い込むのが浅いことからいうが、諸説ある。
類：褒衣博帯（ほういはくたい）／類：逢掖之衣（ほうえきのい）／類：方領矩歩（ほうりょうくほ）",!
1390,____丹心,へきけつたんしん,◆３,碧血,,＊『不明』,"➡碧血丹心（へきけつたんしん）
きわめて強い忠誠心のこと。
★「丹心」は、真心の意。赤心。
★中国周代の楽官、萇弘(チョウコウ)は、主君を諫めて追放され、郷里の蜀に戻ったのち、自刃した。蜀の人々が哀れに思い、その血を器に入れておいたところ、三年後、それが美しい碧玉(青く美しい宝玉)になったという故事から。
類：丹石之心（たんせきのこころ）",!
1391,閉明____,へいめいそくそう,◆３,塞聡,,＊『論衡-自紀』,"➡閉明塞聡（へいめいそくそう）
世間の事物と接触を断ち切る。また、現実から逃避すること。〈漢検四字熟語辞典〉
★世間の出来事や物事から目をつむり（閉明）、耳をふさいで（塞聡）関係を持たないことをいう。
類：閉目塞聴（へいもくそくちょう）
「明(ﾒｲ)を閉じ聡(ｿｳ)を塞(ﾌｻ)ぐ」",!
1392,分崩____,ぶんぽうりせき,◆３,離析,,＊『論語-季氏』,"➡分崩離析（ぶんぽうりせき）
組織などが崩壊し、ばらばらになること。〈漢字ペディア〉
★「分崩」は、ばらばらに崩れること。
★「離析」は、離れ別れる、ばらばらになる、分裂すること。
類：四分五裂（しぶんごれつ）",!
1393,不買____,ふばいびでん,◆３,美田,,＊『北宋真宗-勧学･詩』,"➡不買美田（ふばいびでん）
子孫を甘やかし安楽な生活をさせるような財産を残さないこと。〈漢検四字熟語辞典〉
★肥えた田んぼ（美田）を買わない意。子孫のために財産を残すと、子孫の精神が安逸に流れやすいからそうしない。ということ
「児孫の為に」",!
1394,物換____,ぶっかんせいい,◆３,星移,,＊『王勃-滕王閣詩』,"➡物換星移（ぶっかんせいい）
世の中が移り変わり、歳月が過ぎること。
★「物換」は、物事が変わること。
★「星移」は、歳月が過ぎる意。
「物換わり星移る」",!
1395,風月____,ふうげつげんたく,◆３,玄度,,＊『世説新語-言語』,"➡風月玄度（ふうげつげんたく）
友人と長い間会っていないたとえ。また、高潔な人のたとえ。〈漢字ペディア〉
★「玄度」は、許詢(ｷｮｼﾞｭﾝ)の字(ｱｻﾞﾅ)。
★中国、晋の劉惔(ﾘｭｳｴﾝ)が「清々しい風が吹き、明月の美しい夜になると、友人の許詢を思い出す」と語ったという故事から。劉惔も許詢も清談の名人だった。",!
1396,____留皮,ひょうしりゅうひ,◆３,豹死,,＊『新五代史-王彦章伝』,"➡豹死留皮（ひょうしりゅうひ）
死後に功名を残すたとえ。〈漢検四字熟語辞典〉
★豹は死んで、その美しい毛皮を残す意。人が生前に功績をあげ、死後に名声を残すことにたとえる。
類：垂名竹帛（すいめいちくはく）
「豹は死して皮を留(ﾄﾄﾞ)む」",!
1397,微妙____,びみょうげんつう,◆３,玄通,,＊『老子-一五章』,"➡微妙玄通（びみょうげんつう）
物事の真理を知ること。〈漢検四字熟語辞典〉
★「微妙」は、深淵で知りがたいさま、高尚深淵なこと。
★「玄通」は、奥深い道理に通ずること。",!
1398,被堅____,"ひけんしつえい
ひけんしゅうえい",◆３,執鋭,,＊『戦国策-楚策』,"➡被堅執鋭／披堅執鋭（ひけんしつえい／ひけんしゅうえい）
完全武装すること。〈漢検四字熟語辞典〉
★「被堅」は、堅い鎧を身につけること。
★「執鋭」は、鋭い刃剣を持つこと。また、そのようにして戦うこと。
「堅(ｹﾝ)を被(ｺｳﾑ)り鋭(ｴｲ)を執(ﾄ)る」",!
1399,____懐玉,ひかつかいぎょく,◆３,被褐,,＊『老子-七〇章』,"➡被褐懐玉（ひかつかいぎょく）
見かけは粗末だが、内にはりっぱな徳を備えているたとえ。〈漢字ペディア〉
★「褐」は、貧しい人が着る粗末な衣服。
★粗末な衣服をまといながら、懐(ﾌﾄｺﾛ)に玉を隠している意から。
「褐(ｶﾂ)を被(ｺｳﾑ)り玉(ﾀﾏ)を懐(ｲﾀﾞ)く」
類：自己韜晦（じことうかい）／類：大智不智（だいちふち）／類：韜光晦迹（とうこうかいせき）／類：被褐懐宝（ひかつかいほう）",!
1400,____延年,びいえんねん,◆３,美意,,＊『荀子-致士』,"➡美意延年（びいえんねん）
何の心配事もなく気分が楽しければ、長生きできるということ。〈漢検四字熟語辞典〉
★「美意」は、意(ｺｺﾛ)を美(ﾀﾉｼ)む意で、心配事がなく楽しいさま。
★「延年」は、長生きをすること。
「美意、年を延ばす」",!
1401,反首____,はんしゅばっしゃ,◆３,抜舎,,＊『春秋左氏伝-僖公十五年』,"➡反首抜舎（はんしゅばっしゃ）
哀れな姿になって野宿すること。〈漢検四字熟語辞典〉
★「反首」は、髪の毛を振り乱して垂らした哀れな姿のこと。
★「抜舎」は、野宿すること。",!
1402,万古____,ばんこちょうせい,◆３,長青,,＊『不明』,"➡万古長青（ばんこちょうせい）
良い関係がいつまでも続くこと。〈漢検四字熟語辞典〉
★「長青」は、松の葉が青々としていつまでも色褪せないこと。
類：万古長春（ばんこちょうしゅん）／類：万古不易（ばんこふえき）",!
1403,____沈船,はふちんせん,◆３,破釜,,＊『史記-項羽紀』,"➡破釜沈船（はふちんせん）
戦争に行くにあたって、生きて帰ろうと思わず、決死の覚悟をすること。〈漢字ペディア〉
★出陣に際し、炊事用の釜(ｶﾏ)を打ち壊し、船を沈め、退路を断つということ。
類：背水之陣（はいすいのじん）
「釜を破り船を沈む」",!
1404,白璧____,はくへきだんごく,◆３,断獄,,＊『瑯琊代酔編』,"➡白璧断獄（はくへきだんごく）
罪の疑わしいものは許し、賞の疑わしい者には賞を与える判決。〈漢検四字熟語辞典〉
★「断獄」は、罪人を裁くこと。裁判。
★全く同じように見える二つの白璧(白い玉)が、見る方向を変えて見ると、一つはもう一つの倍の厚さに見えるということを聞いて、訴えを裁いたこと。",!
1405,薄物____,はくぶつさいこ,◆３,細故,,＊『史記-匈奴伝』,"➡薄物細故（はくぶつさいこ）
些細な物事。役に立たないもの。〈漢字ペディア〉
★「薄物」と「細故」は、取るに足りない些細な物事の意。",!
1406,____最良,はくびさいりょう,◆３,白眉,,＊『三国志-蜀書･馬良伝』,"➡白眉最良（はくびさいりょう）
多くの中で一番すぐれているもののこと。〈漢検四字熟語辞典〉
★中国三国時代、蜀の馬氏の五人兄弟は皆優秀な人物であったが、中でも馬良(ﾊﾞﾘｮｳ)は一際すぐれていた。その馬良の眉に幼い時から白い毛が生えていたので、人々から「馬氏五常、白眉最良」といわれたという故事から。
類：馬氏五常（ばしごじょう）／類：馬良白眉（ばりょうはくび）",!
1407,白兎____,はくとせきう,◆３,赤烏,,＊『白居易-勧酒･詩』,"➡白兎赤烏／白兔赤烏（はくとせきう）
時間のこと。〈漢検四字熟語辞典〉
★「白兎」は、月に兎がいるという伝説から月をいう。
★「赤烏」は、太陽の中に三本足の烏がいるという伝説から太陽(日)のことをいう。
★月日ということから時間の意とする。",!
1408,____両岐,ばくすいりょうき,◆３,麦穂,,＊『後漢書-張堪伝』,"➡麦穂両岐（ばくすいりょうき）
豊作の前触れのこと。また、善政のたとえ。〈漢検四字熟語辞典〉
★麦の穂が二股になって実るという意。
類：両岐麦秀（りょうきばくしゅう）",!
1409,白水____,はくすいしんじん,◆３,真人,,＊『後漢書-光武紀･論』,"➡白水真人（はくすいしんじん）
中国の貨幣、銭の別称。また、後漢王朝が興るという予言になった語。〈漢字ペディア〉
★王莽(ｵｳﾓｳ)が漢から帝位を奪ったとき、銭に「金刀」と書いてあり、二字を合わせると劉(ﾘｭｳ:漢の姓)字の一部となることから、漢朝の再興を嫌って「貨泉」と改めた。しかし、「泉」の字を分けると「白水」となり、「貨」の字を分けると眞人(真人:立派な人物)となることから、「貨泉」の文字は、後漢を興した光武帝が白水郷(今の河南省蔡陽県付近)から出る予言になったといわれる。",!
1410,博施____,はくしさいしゅう,◆３,済衆,,＊『論語-雍也』,"➡博施済衆（はくしさいしゅう）
広く民衆に恩恵を施し、苦しみから救うこと。〈漢字ペディア〉
★「博施」は、隈なく行き渡る、広く施すこと。
★「済衆」は、危険や困難から人を済(ｽｸ)うこと。
「博(ﾋﾛ)く施して衆を済(ｽｸ)う」",!
